text,label_text,language,source,label
I ain't been to the fair since I was like 8 and I haven't wanted to go since then either for some reason. Too many niggers for me,hateful,en,hate_speech_offensive,2
Got chunky marmalade today of a greatful customer for my service over the past 2 yrs #PostieTweet #ServiceMatters http://t.co/pSEnGvyxrw,safe,en,hate_speech_offensive,0
&#8220;@Erikaj00: &#8220;@Hazel_Dot_Com: Hell naw. RT @Dexluger: I wanna see this! http://t.co/u1dqv3EEV3&#8221; yes! Lol&#8221;trash as hell,sensitive,en,hate_speech_offensive,1
"یه سؤال خیلی جدی!
وقتی داری اینترنت یا ماهواره تماشا میکنی و این اروپاییها و آمریکایی ها و حتی ایرانیهای خارج از کشور...رو میبینی که حجاب و قوانین اسلامی ندارند یا مسلمان نیستند،پیش خودت میگی اینها میرن جهنم تا ابد میسوزند و مسلمانان میرن تو بهشت تا ابد میخورن و میکُنند یا چی؟!",sensitive,fa,phate,1
منتظر خشم ما باشید 👍,hateful,fa,phicad,2
🔷تیم منتخب تخمی ترین خریدهای  بارسلونا مقابل تخمی ترین خریدهای رئال مادرید! @URL,hateful,fa,pars_off,2
ایول جوان مرد,safe,fa,phicad,0
Jose Soto: Reflections of a former gay teabagger http://t.co/XtMMuzyK,safe,en,hate_speech_offensive,0
@whoswilly white boy talmbout Ight I'll see you tomorrow at school nigger,hateful,en,hate_speech_offensive,2
وقتی با انگشت گوشتونو تمیز کردید بعدش نرید سراغ تمیز کردن دندوناتون با همون انگشت. مزه گوه می‌داد.,sensitive,fa,pars_off,1
زنده باشن 💙 💙,safe,fa,phicad,0
با غیرت 😍 شادمهر عقیلی 🔥 🔥,safe,fa,phicad,0
@USER ببین توی کالیبان فدریچی توضیح میده که چطور دولت برای تضمین تولید نیروی کار، زنانی که خارج از چهارچوب خانواده بودن رو سرکوب میکنه و بعد با ساماندهی اونها در روسپی خانه ها در حالی که بهشون برچسب فاحشه زده شده ارتباطات اونها رو با مردان کانالیزه و کنترل میکنه.,safe,fa,pars_off,0
I know this one hoe on twitter right now that's catfishin shit !!!!!,sensitive,en,hate_speech_offensive,1
"#روز قدس هیچ ربتی به ایرانی ها نداره
#روز قدس روز تروریست های اسلامی
#GhodsIsIslamicTerroristDay
#GhodsIsNotIranianDay
#KingdomWithPahlavi
#جاوید_شاه https://t.co/wdChcwa95p",hateful,fa,phate,2
"RT @CloutGod: Horrible rapper #1 Tyga - Most trash rapper ever ""She want a yellow nigga, corn on the cob"" I smacked my mom when I heard him&#8230;",hateful,en,hate_speech_offensive,2
RT @RosieZaya1: Ur fucking white trash,hateful,en,hate_speech_offensive,2
درود بر شرف تون هموطنان عزیز شهر فرشته ها 👏 👏,safe,fa,phicad,0
عنکبوت کچل,hateful,fa,phicad,2
 سال دروغ و نیرنگ و خدعه,hateful,fa,phicad,2
بازم دمت گرم بجای ماست مالی اومدی عذر خواهی کردی و توضیح دادی نگفتی بشما چه و باید نون بخورم,sensitive,fa,phicad,1
"@jacqueline_2015 I don't care if it's a ""saying"" calling someone a bitch is still calling someone a name.",sensitive,en,hate_speech_offensive,1
RT @hoes: Emma Watson http://t.co/fGKF5aUklo,safe,en,hate_speech_offensive,0
Al noooo ...... Too late fuckin faggot ! Lmao,hateful,en,hate_speech_offensive,2
اقا این سوتین یخورده برات گشاده 😂 یه سایز کوچیکتر ببند قشنگه,sensitive,fa,phicad,1
I thought that bitch was trynna line me&#128553;,sensitive,en,hate_speech_offensive,1
داشته؛ ولی سالم بودهکشتیدش,hateful,fa,phicad,2
"The Devil Wears Charlie, by Revlon. #lesserfilms",safe,en,hate_speech_offensive,0
جوون بزاری لای لپات بترکه شیطون جوون,sensitive,fa,phicad,1
The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,hateful,en,hate_speech_offensive,2
قربون دهنت اقا پرویر ❤️ ❤️,safe,fa,phicad,0
کس تو بخورم 💖,sensitive,fa,phicad,1
"ولی دقت کردید در #کلاب_هاوس امثال حسن عباسی و رائفی‌پور و جبراییلی و ثابتی و...حاضر به مباحثه با طرف مقابل نیستند؟
اینها خودشان بهتر میدانند سوادی ندارند و فقط در تریبون یکطرفه و فضای محصور با همفکران خود، می‌توانند افاضه کنند.
البته باز خدارو شکر که در توهم لایک نیستند.",sensitive,fa,phate,1
اقا از میهن خرید نکنید خیلی نامردن,hateful,fa,phicad,2
RT @_getMEAUXmoney: &#8220;@100046729: &#8220;@_getMEAUXmoney: Nobody cares about KIRK Bosley no&#8221;I care bout my cousin hoe&#8221; http://t.co/k1OLU522FT,sensitive,en,hate_speech_offensive,1
"Who the fuck still plays flappy bird? &#128514;

&#8220;@loren_travis: Flappy bird feels like http://t.co/OQ3jnn7fwO&#8221;",sensitive,en,hate_speech_offensive,1
زنده باد قیام ازادی خواهان,safe,fa,phicad,0
گوز وبارت نی,hateful,fa,phicad,2
Why is all these artist and new ones making so much trash?,safe,en,hate_speech_offensive,0
"RT @Beaadawgg: Why do the trashiest, really ghetto girls always get the most likes and comments on insta? Boys up and down their pictures a&#8230;",hateful,en,hate_speech_offensive,2
دوستان وطن‌پرست اشاره کردن کشورهای دیگه هم ممکنه این کارها رو بکنن و چه ربطی به آریایی بودن داره٬   ربطش اینه که کشورای دیگه اینقدر ادعای فرهنگ و تمدن و شعور ندارن و زرت زرت اینو به رخ دیگران نمی‌کشن٬   کارهای احمقانه خودشون رو انجام میدن و ادعایی هم ندارن٬ خلاص!,hateful,fa,pars_off,2
مردان دوست داشتنی ایران,safe,fa,phicad,0
"&#8220;@DShmee: Tom Brady slowly becoming washed?&#128064;&#8221;

Nah.. His weapons just trash",safe,en,hate_speech_offensive,0
I rescued a baby bird &#128035; http://t.co/Ad7yy4CuQt,safe,en,hate_speech_offensive,0
معاویه و تولش یزید,hateful,fa,phicad,2
مهدی ترابی اگه زشت ترین در دنیای خایه مالا نباشه، قطعا تو تاپ تری هست,sensitive,fa,phate,1
@RubyFakhoury @Nyquil_Dreams @guynamedjordan lets not forget the fact that everyone and their mother has yellow fever,safe,en,hate_speech_offensive,0
RT @AlfanoLisa: @Chris_1791 @MariaChappelleN Gee isn't cracker a racist term? So tired of these race baiters.,hateful,en,hate_speech_offensive,2
' Don't sleep on ma niggah CHood &#128076; @CharleyHood &#128175;&#128175;,hateful,en,hate_speech_offensive,2
"@Victoria_Star1 haha..monkey feet,i like it..but 4 real,feet are magical on a back..it smoothes every nook and cranny of tightness ;}",safe,en,hate_speech_offensive,0
چقدر قرمز بهتون میاد 😍 😍,safe,fa,phicad,0
یولیا یوزیک: حمایت‌ها و سروصداها خیلی مهم و ضروری است. می‌دانم زندانی‌ها و خانواده‌هایشان را اغلب تحت فشار می‌گذارند تا ساکت بمانند، اما این اشتباه است. اگر سروصدا نباشد هیچ‌کس از زندان آزاد نخواهد شد. @URL,sensitive,fa,pars_off,1
Bigots demand recount in #Idaho #gay rights ordinance referendum http://t.co/TorYEXxMwi #tcot #teaparty #teabaggers #lgbt,safe,en,hate_speech_offensive,0
تمام ممه 😝 😝,sensitive,fa,phicad,1
چون سکسی نبود هزار تا لایک خورد,sensitive,fa,phicad,1
"رژیم داره کارش انجام میده چراغ خاموش و آرام تو بشین هموطن نوبت تو هنوز نشده #اعتراضات_و_اعتصابات_سراسری 
#مهسا_امینی https://t.co/NKPZGTZhKq",safe,fa,phate,0
@yooocaly *mormon hoes ;),sensitive,en,hate_speech_offensive,1
Longway bitch,sensitive,en,hate_speech_offensive,1
عشقی پسر دمت گرم ازین اشغالای وطن فروش که بهت حمله میکنن نترس اینا کارشون همینهعشقی به مولا,safe,fa,phicad,0
"@Liveitupjersey BWAHAAAA I just choked on an Oreo cookie!
I'M figuring, this may have something to do with it! http://t.co/62S7BgMYPX",safe,en,hate_speech_offensive,0
@USER مگر توییت اقای بداغی درباره مقایسه شهریه دانشجویان عادی و‌طلبه ها بود؟ یا درباره نسبت دادن وضعیت زندگی نخبگان جامعه روحانی به اکثریت طلبه‌هایی که محرومند  و ایجاد نفرت درون اجتماعی؟,safe,fa,pars_off,0
تختی را شنیدم علی کریمی دیدم شنیدم ❤️ ❤️ ❤️ ❤️ ❤️ ❤️ ❤️,safe,fa,phicad,0
ستاره زندگی من فقط مادرم ❤️ 🔥,safe,fa,phicad,0
"خانوم حنانه نجف زاده 
قرار نبود بیای تو زندگی من 
بشی همه وجودم 
بشی کسی که از خودم مهم تره 
بعد بری یهو 
قرار این نبود 
قرار نبود که اینهمه دروغ بهم بگی 
با اون همه کاری که باهام کردی 
هنوزم کصخلتم:)",sensitive,fa,phate,1
"@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there.",hateful,en,hate_speech_offensive,2
حرفای دوزار صد شی جمش کنید بابا,hateful,fa,phicad,2
میخوام بگم آخه گاو، الاغ، بیشعور، نفهم، خر، بی احساس، کودن، پلشت چرا‌ نمیفهمی واقعا دوست دارم؟؟؟؟؟ البته با احترام بهت ؛))),sensitive,fa,phate,1
"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/m9wYnrLtWz",safe,en,hate_speech_offensive,0
RT @TRAPMAMA: @_BoobieJohnson so i could catch a round with half these pussies out here,sensitive,en,hate_speech_offensive,1
جات تو قلبمه شاه حسن 🔥 ❤ ❤ 💙 💙 💚 💛,safe,fa,phicad,0
احسنت روح این عزیزان بی تکرار شاد 😔 😔,safe,fa,phicad,0
بی شرف پهلوان پنبه,hateful,fa,phicad,2
"Not trying to follow any spooks, no offense ...",hateful,en,hate_speech_offensive,2
"با در نظر گرفتن سطح سواد سیاسی رضا پهلوی، به راحتی می‌توان آینده‌ای که طالبان سلطنت پهلوی مد نظر دارند را بخوبی در اذهان جامعه ترسیم کرد. مدیریت جامعه با سواد سیاسی قهوه‌خانه‌ای با قاسدان‌نامه‌های زن ستیزِ اعظم فردوسی! 
#بابک_قاجار https://t.co/kRyOfOBJoF",sensitive,fa,phate,1
@USER @USER برادر من سالها با پارتنر بوسنیاییش زندگی میکرد و اون همیشه میگفت که تقریبا هر فامیل و خانواده-ای در این جنگ عزیز از دست دادن. وقتی میری در قبرستان سارایو گریه ات میگیره. ردیف ردیف ریدف قبر پسرهای جوان و نوجوان...اصلا مو به تن ادم سیخ میشه. نسل کشی... چه کثافتی!,sensitive,fa,pars_off,1
RT @elleeebeee: flappy bird make me just smash my phone into my face,safe,en,hate_speech_offensive,0
گه گه زیادی خوردی,hateful,fa,phicad,2
حالا نظر خود من اینه که ربطی نداره، خطا خطاس و باید بهش اشاره بشه و کون غیر گهی به اون معنی نداریم.  این یه جور پیچوندن بحثه که به جای قبول کردن مسئولیتمون دربرابر خطایی که کردیم بگیم تو خودت کونت گهیه نمی‌خواد به من ایراد بگیری.,sensitive,fa,pars_off,1
حالا اگه عکس سکسی بود یه میلیون لایک می‌خورد 🤒 🤒,sensitive,fa,phicad,1
"RT @fletchworld73: Pulled a dead bird from my garden. 

Grateful to be out of the hot sun, it winked at me with its rotting eye socket.",safe,en,hate_speech_offensive,0
"مهدی توتونچی: بالاخره از منه #مهدی_توتونچی توقع میره که بتونم از فوتبال تحلیل ارائه بدم و درست پیشبینی کنم که کردم 🤦‍♂️
""ما فقط یه توقع داریم ازت اونم اینکه خفه بشی""",sensitive,fa,phate,1
"bitch kill yoself, go on to the bathroom and eat the pills bitch, all of em",hateful,en,hate_speech_offensive,2
the big lips was in the ad bitch,sensitive,en,hate_speech_offensive,1
بی وجود حرومزاده بیناموس,hateful,fa,phicad,2
"شغل امثال عباسی و رائفی پور اینه که موقع خطر بیاد به یک قشر خاص توهین کنه و اونا هم بجای اینکه به مقصر اصلی انتقاد کنند بیان از عصبانیت و خشم به اونا توهین کنند… 

اینا عین شیطان هستند!

#سروش_رفیعی #مهسا_امینی #اعتصابات_سراسری",sensitive,fa,phate,1
